gene.id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,chr,start,end,strand,middle,nearest.marker.id,start.true,end.true
ENSMUSG00000019906,680.2666987329844,-0.07191811658607543,0.017280384263593865,-4.16183549445667,3.1569975177718154e-5,1.7273748766857716e-4,Lin7a,10,107.27184299999999,107.42514299999999,+,107.34849299999999,10_107331041,107271842.99999999,107425142.99999999
ENSMUSG00000002803,173.31559288816814,0.07191748408395185,0.01243135423431272,5.785168914698526,7.243950227533297e-9,1.3898441760081042e-7,Btbd6,12,112.97648199999999,112.97892999999999,+,112.97770599999998,12_112953971,112976481.99999999,112978929.99999999
ENSMUSG00000051671,251.13764550817967,0.07190931506387248,0.019369866481427484,3.712432149845828,2.0527710099630067e-4,8.490185698832556e-4,Coa6,8,126.422501,126.425434,+,126.4239675,8_126432533,126422501,126425434
ENSMUSG00000036499,855.7691016441084,-0.07189494072555258,0.012408029951798166,-5.794226884110124,6.863661892329327e-9,1.323368110668817e-7,Eea1,10,95.940663,96.045518,+,95.9930905,10_95950217,95940663,96045518
ENSMUSG00000029020,2235.2573897265625,0.07186141389070291,0.012204440241758978,5.888136814732423,3.905737346067561e-9,8.01768669886806e-8,Mfn2,4,147.87359899999998,147.90470399999998,-,147.88915149999997,4_147886827,147873598.99999997,147904703.99999997
ENSMUSG00000024827,4045.247687833146,-0.07184640971476196,0.020866362975268483,-3.4431687879635153,5.74940360620007e-4,0.002062618305652344,Gldc,19,30.098449,30.175417999999997,-,30.136933499999998,19_30166670,30098449,30175417.999999996
ENSMUSG00000029177,82.67438007497353,0.07182533665420608,0.01777107997439892,4.041697902304075,5.3065569081478624e-5,2.697715539187916e-4,Cenpa,5,30.666777,30.67483,+,30.670803499999998,5_30644237,30666777,30674830
ENSMUSG00000039103,18.28093006536802,-0.07179526435948805,0.02494953572103157,-2.8776192536106873,0.004006884298308926,0.010729494967102259,Nexn,3,152.23698199999998,152.26635,-,152.251666,3_152243518,152236981.99999997,152266350
ENSMUSG00000020491,71.74032251291662,-0.07173756861174983,0.01930316988431269,-3.7163620815485623,2.0211188517910717e-4,8.391788386750624e-4,2810021J22Rik,11,58.867216,58.883288,+,58.875252,11_58835753,58867216,58883288
ENSMUSG00000033386,524.4009158327493,0.07171901078814986,0.01816244053294792,3.9487540596786337,7.855901128293027e-5,3.7929272635039773e-4,Frrs1,3,116.85946399999999,116.908177,+,116.88382049999998,3_116900444,116859463.99999999,116908177
ENSMUSG00000003062,159.6614780969709,0.0716706201634835,0.013055406327710734,5.489727271939374,4.025548339315987e-8,5.953147178872584e-7,Stard3nl,13,19.357675999999998,19.395795,-,19.3767355,13_19375028,19357675.999999996,19395795
ENSMUSG00000071076,653.6876875054216,0.07166913047209723,0.023440742121875174,3.05745996007587,0.0022322146095234896,0.006491295681681447,Jund,8,70.697739,70.700616,+,70.69917749999999,8_70734362,70697739,70700616
ENSMUSG00000017929,600.8729250512329,0.07165779936383483,0.022421763355239335,3.1959038291736506,0.0013939356523130209,0.004379874880775887,B4galt5,2,167.298444,167.34918299999998,-,167.32381349999997,2_167322761,167298444,167349182.99999997
ENSMUSG00000020268,45.962555517405264,0.0716503116495257,0.050266946639958,1.4253961387933143,0.1540427235782177,0.2357010242709711,Lyrm7,11,54.826865999999995,54.860915999999996,-,54.843891,11_54852726,54826865.99999999,54860915.99999999
ENSMUSG00000073139,354.43930189361384,0.0715893504486364,0.014078686716231678,5.084945200613009,3.6773222675679223e-7,3.957756009695925e-6,BC023829,X,70.45975299999999,70.47717999999999,-,70.46846649999999,NA,70459752.99999999,70477179.99999999
ENSMUSG00000034158,1200.8378360648019,-0.07157488149285057,0.013158213026432516,-5.439559410466249,5.341249594501609e-8,7.602054877410654e-7,Lrrc58,16,37.868389,37.888858,+,37.8786235,16_37901930,37868389,37888858
ENSMUSG00000043602,33.701679000481015,-0.07154771423991327,0.016576982160718873,-4.316088027738491,1.588186659249346e-5,9.587911441082685e-5,Zfp3,11,70.764209,70.772928,+,70.76856849999999,11_70772323,70764209,70772928
ENSMUSG00000062619,333.989125703009,0.07150766744915871,0.017981435656975582,3.9767496218478287,6.986365652147367e-5,3.4295110989763535e-4,2310039H08Rik,17,46.772635,46.773407,+,46.773021,17_46662641,46772635,46773407
ENSMUSG00000027075,163.66914406803522,-0.07148311392680089,0.03487008413948603,-2.0499839817092713,0.04036599396655133,0.07780326676875339,Slc43a1,2,84.83885,84.86359399999999,+,84.85122199999999,2_84933592,84838850,84863593.99999999
ENSMUSG00000045103,464.5174644445603,-0.0714631027615588,0.016259013062467624,-4.395291552260606,1.1062417499427937e-5,7.101963164476918e-5,Dmd,X,82.94887,85.206141,+,84.0775055,NA,82948870,85206141
ENSMUSG00000027018,168.99172127996212,0.07142894020698841,0.01280499615884693,5.578208639886111,2.430080823735097e-8,3.830068326482887e-7,Hat1,2,71.388958,71.441622,+,71.41529,2_71441694,71388958,71441622
ENSMUSG00000093006,2.5161021884869466,-0.07133851750658525,0.07444320769537151,-0.9582945135640724,0.3379142695972497,0.44591923506528497,Gm24157,11,52.099042999999995,52.099153,-,52.099098,11_51922458,52099042.99999999,52099153
ENSMUSG00000045106,24.18289041579365,-0.07133615787549744,0.019608285223217455,-3.6380620265065757,2.7469727746884956e-4,0.0010963614656829476,Ccdc73,2,104.86780499999999,105.017904,+,104.9428545,2_104884220,104867804.99999999,105017904
ENSMUSG00000025436,57.175864768047,0.07132327337546546,0.018631414923711846,3.8281189951222485,1.2912632771621934e-4,5.727999017921601e-4,Xrcc6bp1,10,126.86842999999999,126.901371,-,126.88490049999999,10_126892363,126868429.99999999,126901371
ENSMUSG00000017446,246.52754348988088,0.07132058851370968,0.020211041564206472,3.5287933225577865,4.174590229819006e-4,0.001568319401760832,C1qtnf1,11,118.428203,118.449963,+,118.439083,11_118438308,118428203,118449963
ENSMUSG00000038301,473.74776636106344,0.07129643065465578,0.018042868287626964,3.951502029394509,7.766221352658723e-5,3.754259823915962e-4,Snx10,6,51.523900999999995,51.590678999999994,+,51.557289999999995,6_51548678,51523900.99999999,51590678.99999999
ENSMUSG00000030946,603.6958872323077,-0.07125220363097688,0.028261037354315087,-2.521216851939004,0.011694975491484091,0.026899589073654497,Lhpp,7,132.610638,132.70641999999998,+,132.658529,7_132662201,132610638,132706419.99999999
ENSMUSG00000019718,335.1794343752178,0.07124087097683626,0.015536770992693093,4.585307398193658,4.533189882868807e-6,3.3123033979244265e-5,L3hypdh,12,72.07342799999999,72.085439,-,72.0794335,12_72139467,72073428,72085439
ENSMUSG00000020982,374.1822571377787,-0.07122064301792413,0.013045082651394018,-5.459577752105187,4.7726829220779074e-8,6.893092604063811e-7,Nemf,12,69.311544,69.357176,-,69.33436,12_69315958,69311544,69357176
ENSMUSG00000030521,200.5592566657636,-0.07121519885928422,0.0163612453048044,-4.352675944438791,1.3448586400512704e-5,8.35962421994813e-5,Mphosph10,7,64.376541,64.392236,-,64.3843885,7_64324829,64376541,64392236
ENSMUSG00000032712,372.22207239452626,-0.07116575518289016,0.026469345083116498,-2.6886103513110085,0.0071750116165288265,0.017732895474906647,2810474O19Rik,6,149.309414,149.33566299999998,+,149.3225385,6_149197016,149309414,149335662.99999997
ENSMUSG00000069631,56.448011778639035,0.07113779129068398,0.014474430564039242,4.914721237284532,8.890887423262318e-7,8.338402565810394e-6,Strada,11,106.16333,106.202168,-,106.182749,11_106321996,106163330,106202168
ENSMUSG00000003420,2750.7150023768168,0.07113319692224482,0.011888653866661852,5.98328437517358,2.1868247433321066e-9,4.854006831040755e-8,Fcgrt,7,45.092993,45.103822,-,45.0984075,7_45101619,45092993,45103822
ENSMUSG00000051736,11.689262874311524,-0.07110791288474094,0.03276101941049042,-2.1705036706510863,0.029968710861241563,0.06038979369649012,Fam229b,10,39.118804,39.133914,-,39.126358999999994,10_39132689,39118804,39133914
ENSMUSG00000007867,24.292601860281408,0.07108212765346128,0.02029416190669669,3.5025899556860005,4.607581707548003e-4,0.0017034705418774764,Ift43,12,86.082561,86.162458,+,86.1225095,12_86121929,86082561,86162458
ENSMUSG00000031851,117.16909990390859,0.0710720574201631,0.013184364426055402,5.3906320489524715,7.021030186875947e-8,9.619712538424432e-7,Ntpcr,8,125.729963,125.748235,+,125.739099,8_125793442,125729963,125748235
ENSMUSG00000040466,1063.840460409039,0.07102258200800757,0.01817006294866584,3.9087691775565636,9.276754552405159e-5,4.3397470898143975e-4,Blvrb,7,27.447978,27.466144,+,27.457061,7_27460586,27447978,27466144
ENSMUSG00000028088,12221.865185167748,0.07101692385714989,0.018527427545154164,3.8330698465327053,1.265540014632685e-4,5.643741303386626e-4,Fmo5,3,97.628804,97.655282,+,97.642043,3_97515759,97628804,97655282
ENSMUSG00000060586,624.1337841610965,0.07098980974924168,0.057768790558777344,1.2288609310075913,0.21912395182554048,0.31496553339888556,H2-Eb1,17,34.305876999999995,34.316199,+,34.311037999999996,17_34305186,34305876.99999999,34316199
ENSMUSG00000031314,449.10276349774915,-0.07096827273011075,0.012937474222643235,-5.48548128551257,4.1234521103092924e-8,6.082609884328104e-7,Taf1,X,101.53273399999999,101.601789,+,101.5672615,NA,101532733.99999999,101601789
ENSMUSG00000020009,283.38045919331176,0.07096030849142837,0.014140706712921816,5.018158563926981,5.216911117145069e-7,5.299045876947872e-6,Ifngr1,10,19.591949,19.610229,+,19.601089,10_19588870,19591949,19610229
ENSMUSG00000056342,1040.6377908130287,-0.07092966221584028,0.01283761493064698,-5.525143307306354,3.2921677905363965e-8,4.994397183007541e-7,Usp34,11,23.306894999999997,23.49056,+,23.3987275,11_23352606,23306894.999999996,23490560
ENSMUSG00000036078,2403.668522364763,0.070928125411235,0.022212447689110664,3.193170172146607,0.0014071999196244283,0.004415644429778203,Sigmar1,4,41.738493,41.756156999999995,-,41.747325,4_41731497,41738493,41756156.99999999
ENSMUSG00000040918,2041.6464524875307,-0.07091940013923863,0.01476899217045727,-4.801911959916954,1.5715779190697732e-6,1.3578710762117201e-5,Slc19a2,1,164.249046,164.26538499999998,+,164.25721549999997,1_164170912,164249046,164265384.99999997
ENSMUSG00000037234,1465.2836810536796,-0.07090930632872589,0.014887311318978936,-4.763070027179984,1.9066963558549147e-6,1.5962559222567034e-5,Hook3,8,26.021421,26.119224,-,26.0703225,8_26116306,26021421,26119224
ENSMUSG00000066637,221.26127302146747,0.07089027848339624,0.02293588143067096,3.0908024484552126,0.0019961639396472936,0.005892146048099176,Ttc32,12,9.029997,9.036394,+,9.0331955,12_9017149,9029997,9036394
ENSMUSG00000027184,3687.283564010307,-0.07078484948272927,0.013806642630470576,-5.12686910042204,2.946001912796447e-7,3.2757532632628674e-6,Caprin1,2,103.762941,103.79764899999999,-,103.780295,2_103828742,103762941,103797649
ENSMUSG00000039990,365.3919558021892,-0.07077035478626294,0.011745835900432218,-6.025144177576903,1.6895893934486203e-9,3.890031109387e-8,Edrf1,7,133.637543,133.672971,+,133.655257,7_133664054,133637543,133672970.99999999
ENSMUSG00000090963,3.2163308001279503,0.07076974608626009,0.04516128412206832,1.5670445927749441,0.11710426875903121,0.18752429703715637,Gm17655,5,110.04623199999999,110.046486,-,110.046359,5_109959038,110046231.99999999,110046486
ENSMUSG00000031504,133.17167637250543,0.07073911935452802,0.01610467601444054,4.392458394760537,1.120760826472203e-5,7.169239941277692e-5,Rab20,8,11.453392,11.478638,-,11.466014999999999,8_11503094,11453392,11478638
ENSMUSG00000038507,623.6733496296895,0.07072925700441518,0.01613834104109487,4.382684491814204,1.1722582120063677e-5,7.452439591434092e-5,Parp12,6,39.08641,39.118348999999995,-,39.1023795,6_39124599,39086410,39118348.99999999
ENSMUSG00000047423,250.12274105553118,0.07071585426154992,0.011705100055995569,6.0414566234594425,1.527290695232619e-9,3.544159554035852e-8,AI837181,19,5.425157,5.427313,+,5.426235,19_5416729,5425157,5427313
ENSMUSG00000061232,10269.2508209363,0.07071015955220286,0.03245724431358381,2.1785632467451856,0.02936412898968887,0.059416440220045955,H2-K1,17,33.996017,34.000333,-,33.998175,17_33920457,33996017,34000333
ENSMUSG00000047676,1760.5017056398272,0.07069514990387284,0.07494776298984351,0.9432589724319461,0.3455484557795862,0.45324284715861274,Rpsa-ps10,3,150.072658,150.073542,-,150.0731,3_150154977,150072658,150073542
ENSMUSG00000046519,122.98929812906681,-0.0706803589301957,0.018323812581690132,-3.8572954517567086,1.1464855083416251e-4,5.191682544908354e-4,Golph3l,3,95.588934,95.619247,+,95.6040905,3_95519643,95588934,95619247
ENSMUSG00000078350,53.6205976401637,-0.07067774612880338,0.03188573639347446,-2.2165944438801755,0.026650817596799707,0.054785346677454855,Smim1,4,154.02047,154.02623,-,154.02335,4_154025812,154020470,154026230
ENSMUSG00000026383,707.899056313622,-0.07066125908297462,0.011160121574024101,-6.331585065116426,2.426553264514375e-10,7.087708565156167e-9,Epb4.1l5,1,119.545037,119.649,-,119.59701849999999,1_119608537,119545037,119649000
ENSMUSG00000053553,52.87845405336336,-0.07066030230295939,0.030806522147524232,-2.2936799540235673,0.0218088890233741,0.046090708227584355,3110082I17Rik,5,139.359739,139.46052699999998,-,139.41013299999997,5_139416136,139359739,139460526.99999997
ENSMUSG00000033256,181.94929481091955,0.07065950861464408,0.018804037587246268,3.757677482125886,1.7149772314947918e-4,7.306699075548564e-4,Shf,2,122.34889199999999,122.36916199999999,-,122.359027,2_122473727,122348891.99999999,122369161.99999999
ENSMUSG00000037331,2584.063504004072,-0.07064535130169076,0.010409439337201171,-6.786662471745138,1.1475725790908883e-11,4.795301503090823e-10,Larp1,11,58.009063999999995,58.062034,+,58.035548999999996,11_58027860,58009063.99999999,58062034
ENSMUSG00000078377,96.03668229577275,-0.07059587249245995,0.08937540869685316,-0.7898802760377819,0.42959769133271725,0.5357196358994016,Gm4294,12,12.023043,12.023657,+,12.02335,12_11994254,12023043,12023657
ENSMUSG00000061436,690.4927367388457,-0.07057205696448945,0.02606370563365044,-2.7076754915991295,0.006775623777598745,0.01685937156104354,Hipk2,6,38.69439,38.876165,-,38.7852775,6_38811254,38694390,38876165
ENSMUSG00000022477,3474.0961389986883,0.07055465454412453,0.011951839868680265,5.903246305115971,3.5641753669930333e-9,7.420309780005708e-8,Aco2,15,81.872309,81.915133,+,81.893721,15_81954059,81872309,81915133
ENSMUSG00000038859,424.1866872082373,0.07053659827023344,0.020524414914784295,3.4367166403084166,5.888112565121249e-4,0.0021046641625465357,Baiap2l1,5,144.264526,144.358112,-,144.311319,5_144348163,144264526,144358112
ENSMUSG00000048379,416.11370234643175,-0.07052587306726699,0.013993581392600577,-5.03987300238659,4.6584086657562555e-7,4.853507946167697e-6,Socs4,14,47.276931,47.296098,+,47.286514499999996,14_47280585,47276931,47296098
ENSMUSG00000037475,575.1953148960446,-0.07052316915276653,0.013345334277217881,-5.2844812792106834,1.2606143894989806e-7,1.5831159531012868e-6,Thoc2,X,41.794990999999996,41.920674,-,41.8578325,NA,41794990.99999999,41920674
ENSMUSG00000006711,214.25851232396005,0.07051469463659621,0.03270166989248393,2.156302564010749,0.031060047197996318,0.06229229215679135,D130043K22Rik,13,24.845135,24.90127,+,24.873202499999998,13_24853072,24845135,24901270
ENSMUSG00000025743,1074.1150853373083,0.07050465115342625,0.025277476839422504,2.789228197154072,0.0052833823480857136,0.013604709546320714,Sdc3,4,130.79253699999998,130.82631899999998,+,130.80942799999997,4_130821859,130792536.99999999,130826318.99999999
ENSMUSG00000071793,409.7585440817611,-0.07049866858924105,0.023650666349432862,-2.980832233123596,0.002874662295516909,0.00803854966797833,2610005L07Rik,8,20.385782,20.424813999999998,-,20.405298,8_20367589,20385782,20424813.999999996
ENSMUSG00000075701,864.9151764263873,-0.07048021249951911,0.012855649971468163,-5.482430888826542,4.195209089687829e-8,6.157518141389311e-7,Vimp,7,66.079649,66.089412,+,66.0845305,7_66084785,66079649,66089411.99999999
ENSMUSG00000027580,2126.669321072348,-0.07046226446679932,0.017655204758321167,-3.9910193867102777,6.578990152190468e-5,3.259514867806771e-4,Helz2,2,181.227615,181.24202699999998,-,181.23482099999998,2_181203462,181227615,181242026.99999997
ENSMUSG00000030474,64.23784640509707,0.07042802338120198,0.03767981276624044,1.8691181885145296,0.061606373044454946,0.11103538503247244,Siglece,7,43.65107,43.660160999999995,-,43.655615499999996,7_43659927,43651070,43660160.99999999
ENSMUSG00000071291,76.04187027440177,-0.07038160019788488,0.013918655997110535,-5.0566376676380145,4.2671286490674983e-7,4.4816301070975465e-6,Zfp58,13,67.490167,67.50055499999999,-,67.495361,13_67343458,67490167,67500554.99999999
ENSMUSG00000078453,136.6902188499837,0.07038103063697929,0.016418741151844673,4.286627700995935,1.8140593848867937e-5,1.0774246483227482e-4,Abracl,10,18.011263,18.023252,-,18.0172575,10_18025838,18011263,18023252
ENSMUSG00000018932,1265.1916917777105,0.07035744458198008,0.01423749703070326,4.94170038667989,7.744416374399078e-7,7.381082554236524e-6,Map2k3,11,60.932033,60.952811,+,60.94242199999999,11_60929199,60932033,60952811
ENSMUSG00000042694,51.797595156835186,0.0703548270254785,0.016624195125824498,4.232074184222448,2.3154600515887243e-5,1.3268976049660714e-4,Obfc1,19,47.501033,47.537507,-,47.51927,19_47523590,47501033,47537507
ENSMUSG00000003348,85.99240740166216,0.07035396832657263,0.017122808797279728,4.108786657580948,3.9774329031408546e-5,2.103289858211403e-4,Mob3a,10,80.685256,80.70182,-,80.69353799999999,10_80824573,80685256,80701820
ENSMUSG00000022637,158.9172192117134,0.07034327897201315,0.016447117936447233,4.276936496948845,1.8948282570955894e-5,1.1191686818318114e-4,Cblb,16,52.031549,52.208047,+,52.119798,16_52098764,52031549,52208047
ENSMUSG00000062963,985.3139731559702,0.07031333667370679,0.011823705068461626,5.946810772645161,2.734171757169708e-9,5.912457600863114e-8,Ufc1,1,171.28856299999998,171.29502399999998,-,171.29179349999998,1_171295194,171288562.99999997,171295023.99999997
ENSMUSG00000001642,196.13968912737602,0.07029830085839056,0.021554457693917083,3.2614274901580824,0.0011085277976231496,0.003603636046426086,Akr1b3,6,34.302434,34.317478,-,34.309956,6_34313426,34302434,34317478
ENSMUSG00000012483,97.16164902758695,0.0702674066016998,0.017692027085171973,3.9716990180617726,7.136184691538198e-5,3.487019585852747e-4,Rpa3,6,8.255936,8.259172999999999,-,8.2575545,6_8323398,8255936,8259172.999999999
ENSMUSG00000034868,820.9498623301441,0.07022877965883124,0.013202845793285775,5.319215323604374,1.0421573848532052e-7,1.3596680014384818e-6,Myl12b,17,70.97391999999999,70.990787,-,70.98235349999999,17_70968999,70973920,70990787
ENSMUSG00000066944,20.11876923914054,-0.07018952816984057,0.04828020834503626,-1.4537950554858539,0.14600313474805532,0.22542653625399942,4921513D11Rik,17,79.626677,79.628681,+,79.627679,17_79552453,79626677,79628681
ENSMUSG00000003135,356.98540684133457,-0.07017516243051153,0.02303764691085059,-3.0461080813535455,0.0023182448583758566,0.006694744497552707,Cnot11,1,39.534991999999995,39.546889,+,39.5409405,1_39539917,39534991.99999999,39546889
ENSMUSG00000045438,456.60509666347303,0.07015769342640275,0.016757467557145165,4.186652499081726,2.8309874845946008e-5,1.5702797010788675e-4,Cox19,5,139.336189,139.351418,-,139.34380349999998,5_139339762,139336189,139351418
ENSMUSG00000069727,75.17299572259067,-0.07015188094442901,0.01824384905217909,-3.845234673000646,1.2043712054122461e-4,5.412065324894984e-4,Gm5595,7,42.660105,42.692718,-,42.6764115,7_42689901,42660105,42692718
ENSMUSG00000102712,52.16491562206395,-0.07011902101045993,0.048006732163450846,-1.4606080824606495,0.14412302693057175,0.22295157954654174,Gm37758,9,33.160061999999996,33.160689999999995,-,33.160376,9_33153678,33160061.999999996,33160689.999999996
ENSMUSG00000036534,451.68295761509745,0.07008243008343826,0.010943937868721113,6.403767174495843,1.515892225814398e-10,4.7184193338719394e-9,Slc38a7,8,95.83592,95.853539,-,95.8447295,8_95762009,95835920,95853539
ENSMUSG00000035919,69.437413266603,-0.07006821394417231,0.01492925286127899,-4.693350336767594,2.6876663598788832e-6,2.131735784873809e-5,Bbs9,9,22.475714999999997,22.888279999999998,+,22.681997499999998,9_22576290,22475714.999999996,22888280
ENSMUSG00000028034,752.8689457169246,-0.07001703436622267,0.014969963160066125,-4.677168114414611,2.908637928427203e-6,2.2762535124194034e-5,Fubp1,3,152.210422,152.23682599999998,+,152.22362399999997,3_152226984,152210422,152236825.99999997
ENSMUSG00000070690,1157.7098140786989,-0.06999401439570431,0.04115822087114757,-1.700608357558307,0.08901655374228246,0.15023242452156124,5830473C10Rik,5,90.56110699999999,90.597871,+,90.579489,5_90641224,90561107,90597871
ENSMUSG00000056501,627.3554461929697,0.06998015219913284,0.032397962291736866,2.1600170890062844,0.03077134666885081,0.061763615826606194,Cebpb,2,167.68891499999998,167.690418,+,167.6896665,2_167647654,167688914.99999997,167690418
ENSMUSG00000025732,405.21886903971745,0.06997154924257261,0.02011350519571537,3.47883417443709,5.036001083121933e-4,0.0018404209373799481,Fam195a,17,25.863698,25.868738,-,25.866218,17_25934908,25863698,25868738
ENSMUSG00000061371,48.789080622949264,-0.06996736786080691,0.01786006577000945,-3.9175313664463562,8.946040828220106e-5,4.215265305174979e-4,Zfp873,10,82.05841699999999,82.061329,+,82.059873,10_82044778,82058416.99999999,82061329
ENSMUSG00000100975,10.065540067032735,0.06992252212448866,0.04036383081847202,1.7323063918028676,0.08321902453371059,0.14237158568235378,Gm28875,12,104.925501,104.926142,-,104.9258215,12_104931453,104925501,104926142
ENSMUSG00000030591,1726.8757280392235,0.06991950839253933,0.010165881832196227,6.877859643331501,6.075848738626377e-12,2.754541154013549e-10,Psmd8,7,29.174187999999997,29.180701,-,29.1774445,7_29205336,29174187.999999996,29180701
ENSMUSG00000074170,148.9998245244701,0.0698849465309245,0.025144209424951065,2.7793654336006437,0.005446521466546029,0.01395978730405782,Plekhf1,7,38.220653999999996,38.227993999999995,-,38.224323999999996,7_38175393,38220653.99999999,38227993.99999999
ENSMUSG00000079442,60.771785827000436,0.06987697802683142,0.036053247184770154,1.9381604566356314,0.05260364946755799,0.09727286823781954,St6galnac4,2,32.587095,32.599698,+,32.5933965,2_32582163,32587094.999999996,32599697.999999996
ENSMUSG00000019998,299.4428239763149,0.06987090634910553,0.011586767263221484,6.030233003029978,1.6372345326033372e-9,3.784332260202438e-8,Stx7,10,24.149317,24.188959,+,24.169138,10_24250205,24149317,24188959
ENSMUSG00000031776,67.01629476882617,0.06984207822744813,0.02504220114420814,2.7889752112945345,0.005287511194722164,0.013612356160584883,Arl2bp,8,94.666755,94.67441699999999,+,94.67058599999999,8_94676256,94666755,94674416.99999999
ENSMUSG00000041115,236.61697416300407,0.06981821679890915,0.01116831880385063,6.25145270520368,4.066522507790617e-10,1.1027507456461299e-8,Iqsec2,X,152.14426799999998,152.225236,+,152.184752,NA,152144267.99999997,152225236
ENSMUSG00000003948,2978.9193569531676,0.06979926485843177,0.014879812101634261,4.690870044707464,2.7204572878428234e-6,2.1520191553906598e-5,Mmd,11,90.18768399999999,90.278589,+,90.2331365,11_90223909,90187683.99999999,90278589
ENSMUSG00000053819,146.74879690684458,0.06979405697262242,0.01557703022357594,4.480575306773729,7.4442107726782704e-6,5.069414696827275e-5,Camk2d,3,126.596302,126.84632599999999,+,126.72131399999999,3_126827900,126596302,126846325.99999999
ENSMUSG00000086332,43.992271396786414,-0.06974293595896276,0.04694543098588169,-1.485617119585869,0.13738042418048355,0.21453929255582363,4930480G23Rik,4,19.979445,19.985388,-,19.9824165,4_19978905,19979445,19985388
ENSMUSG00000007035,29.854596243990084,-0.06973205732240827,0.032304770095838674,-2.1585684440884094,0.030883663103933996,0.06197846046255222,Msh5,17,35.028605,35.046745,-,35.037675,17_35030430,35028605,35046745
ENSMUSG00000079020,227.1441135332387,0.06963676871401239,0.012938431624198596,5.382164603611737,7.35954182131974e-8,1.0013411363376174e-6,Slc45a4,15,73.577424,73.64576199999999,-,73.611593,15_73611962,73577424,73645761.99999999
ENSMUSG00000024298,557.7761158996158,-0.06962233248650297,0.02692759877947151,-2.585538096311067,0.0097227127641791,0.022975265300259812,Zfp871,17,32.771236,32.788287,-,32.7797615,17_32772368,32771236,32788286.999999996
ENSMUSG00000031146,22.642177384380663,0.06962080557708007,0.02186705275159411,3.183822089239013,0.001453443136921328,0.0045382352532698615,Plp2,X,7.667941,7.67139,-,7.6696655,NA,7667941,7671390
ENSMUSG00000058586,449.9147347950894,0.06958652738994066,0.014184942453499572,4.905661592780938,9.31129444663492e-7,8.663488065957783e-6,Serhl,15,83.089506,83.116674,+,83.10309000000001,15_83099064,83089506,83116674
ENSMUSG00000068101,50.219499613614175,-0.06957419694407503,0.045860506482658325,-1.517083047706501,0.12924571773223215,0.20359581669061844,Cenpm,15,82.233779,82.24474699999999,-,82.239263,15_82249398,82233779,82244746.99999999
ENSMUSG00000053062,258.426559767619,0.06957377717520101,0.022049739530457784,3.1553106139461304,0.0016032731666095837,0.004914025978159679,Jam2,16,84.774123,84.82592799999999,+,84.8000255,16_84796367,84774123,84825927.99999999
ENSMUSG00000037622,1704.0464362472605,-0.06954864528069248,0.01417200888575995,-4.9074655429107885,9.226085777298604e-7,8.611502320909395e-6,Wdtc1,4,133.292459,133.353481,-,133.32297,4_133243941,133292459.00000001,133353480.99999999
ENSMUSG00000097729,88.77547709995753,-0.06952957642842507,0.02340057334850861,-2.9712766175815264,0.0029656453107585923,0.008253758530203222,2310015A10Rik,12,80.120548,80.13284399999999,-,80.126696,12_80159146,80120548,80132843.99999999
ENSMUSG00000054404,195.44061764022865,0.06951700893527013,0.034502519718325145,2.0148386118694956,0.04392156187914765,0.0836186311131665,Slfn5,11,82.951349,82.962941,+,82.957145,11_82833747,82951349,82962941
ENSMUSG00000042496,70.17182138150746,-0.0695129615526316,0.01747825210339069,-3.977111735283098,6.975739186771057e-5,3.425726872901119e-4,Prdm10,9,31.280538,31.378542999999997,+,31.3295405,9_31336078,31280538,31378542.999999996
ENSMUSG00000070343,390.96966188299274,-0.06947095508236226,0.1615523576619148,-0.43002130137739053,0.6671801460605539,0.7497166644866333,Gm10288,3,146.838811,146.839347,-,146.839079,3_146965364,146838811,146839347
ENSMUSG00000038866,653.3355690299487,-0.06946536604485849,0.013883278532773713,-5.003527508352895,5.629062913830145e-7,5.644445493953336e-6,Zcchc2,1,105.990406,106.03407399999999,+,106.01223999999999,1_105904941,105990406,106034073.99999999
ENSMUSG00000040359,742.9408152091542,-0.06944586733765966,0.01444389240435272,-4.807974567626376,1.5246715639518294e-6,1.3241637207043182e-5,Ufl1,4,25.2486,25.281820999999997,-,25.2652105,4_25211869,25248600,25281820.999999996
ENSMUSG00000042426,290.44892254245906,-0.06943618894855612,0.014550858005045741,-4.771965263112183,1.8243697413641247e-6,1.5389187861420655e-5,Dhx29,13,112.92773,112.969431,+,112.94858049999999,13_112927057,112927730,112969431
ENSMUSG00000030359,109976.62278115364,-0.06942429607731089,0.016008816871579783,-4.3366287861383945,1.4468466848774612e-5,8.913365043982764e-5,Pzp,6,128.483567,128.52671999999998,-,128.50514349999997,6_128529232,128483567,128526719.99999999
ENSMUSG00000050989,69.4521902139783,0.06942033205601207,0.020358472508487963,3.4098988530239183,0.00064986976209277395,0.002287401302905681,Sepn1,4,134.537892,134.552166,-,134.545029,4_134584742,134537892,134552166
ENSMUSG00000025792,3502.924497202423,0.06941387384758642,0.017944863308782307,3.868175123608488,1.096529049469452e-4,4.990482208864459e-4,Slc25a10,11,120.49184,120.49918699999999,+,120.49551349999999,11_120525818,120491840,120499186.99999999
ENSMUSG00000032860,198.36334728503292,0.06938002202014522,0.03063274997491177,2.264896951039899,0.023519003927706367,0.049165060373709844,P2ry2,7,100.996572,101.011991,-,101.00428149999999,7_100940749,100996572,101011991
